Student ID,Dropout (1=Yes 0=No),Degree Code,Study Mode,Entry Year,Admission Type,Active Enrollment,Displaced Student,Second Degree Student,Overall Pass Rate (%),Pass Rate Semester A (%),Pass Rate Semester B (%),Pass Rate Last Year (%),Pass Rate 2 Years Ago (%),Credits Enrolled Total,Credits Passed Total,Credits Passed Normal,Credits Passed Sem A,Credits Passed Sem B,Credits Pending Grade,Lowest Year of Study,Highest Year of Study,Unpaid Fees Flag,Platform Days Logged (Total),Platform Events (Total),Platform Minutes (Total),Platform Visits (Total),Campus WiFi Days (Total),Resource Access Days (Total),Assignment Submissions (Total),Test Submissions (Total),Performance Bucket,Engagement Level,Credits Enrolled Band
154a87e5c702,1,3b731d7620bf,1,,,0,1,,0,0,0,100,,60,0,0,0,0,39,2,2,,,,,,14,,,,0,,1
154c38eb1bc6,0,5ec1a0c99d42,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,6,9,0,2,2,,,,,,15,,,,3,,1
154d42cf68f4,0,2c7d5490e605,1,2019,NRO,0,1,,67.11,54.55,100,100,100,76,51,60,30,13.5,0,4,4,,,,,,85,,,,2,,2
1550b7bec797,0,61a229bae1e9,1,2020,NAP,1,1,,86.96,100,70,100,100,69,60,60,39,21,0,3,4,,23,128,1242.1374333333333,31,120,16,,,3,2,2
1552a34bafe6,0,210e3b160c35,1,2019,NAP,0,1,,100,100,100,100,100,60,60,60,30,30,0,4,4,,16,141,1381.5788166666669,23,18,9,,,3,1,1
1557c8a1a401,0,2206b111c94d,1,,,1,1,,0,,0,50,,30,0,0,0,0,0,1,1,,,,,,52,,,,0,,0
155810ff9a48,0,c75de23d89df,1,2022,NAP,1,0,,50,54.55,44.44,,,60,30,30,18,12,0,1,2,,,,,,72,,,,1,,1
155cdb00356e,0,8bcbb4c131df,1,2022,NTE,1,0,,100,100,100,,,49.5,49.5,49.5,19.5,30,0,1,2,,33,157,1828.0891000000001,52,103,25,,,3,2,1
155f747e41b9,0,f57e5cb1f453,1,,,0,1,,,,,,,58.5,45,45,19.5,25.5,0,1,4,,70,984,7780.61655,204,8,40,,,,3,1
157b6810b93e,0,3d3286f7cd19,1,2020,NAP,1,1,,78.43,62.07,100,63.63636363636363,90,76.5,60,60,27,33,0,2,3,,,,,,111,,,,2,,2
157cd3d64f46,0,d6a403173361,1,,,1,1,,0,0,0,35,50,58.5,0,0,0,0,0,1,1,"1,0",3,3,45.07548333333333,1,25,2,,,0,1,1
157cf8ba8805,0,38b2d03f3256,1,2017,NAP,1,1,,28.57,40,0,83.33333333333334,58.53658536585365,42,12,12,12,0,0,3,4,,18,103,1415.7183833333333,35,40,9,,,0,1,1
1.58044E+11,0,3b731d7620bf,1,,,1,1,,68.82,85.11,52.17,63.74999999999999,,69.75,48,48,30,18,0,1,2,,,,,,,,,,2,,2
1581d0b98bbb,0,07aa2015d482,1,,,0,1,,92.5,100,85,,,60,55.5,60,30,25.5,0,1,1,,,,,,,,,,3,,1
15868dc3c005,0,1d0ebea552eb,1,2020,NAP,1,1,,100,100,100,92.5,100,64.5,64.5,69.5,34.5,30,0,2,3,,20,95,1560.2898166666666,38,173,14,,,3,1,2
158a25baae76,0,41e521adf8ae,1,2020,NAP,1,0,,60.98,48,81.25,42.5,100,61.5,37.5,37.5,18,19.5,0,2,3,,,,,,81,,,,2,,2
158f9e13e3a6,0,86748254b6bf,1,,,0,1,,,,,,,60,0,0,0,0,0,1,1,,,,,,,,,,,,1
159b5c96d95a,1,be47addbcb8f,1,2017,NAP,0,1,,0,,0,53.84615384615385,100,9,0,0,0,0,0,4,4,,,,,,,,,,0,,0
159d827d6a03,0,d6061bbee6cf,1,,,0,0,,,,,,,60,0,0,0,0,0,1,1,,,,,,,,,,,,1
159e225194cf,1,8bcbb4c131df,1,2022,NLE,0,0,,65,71.43,61.54,,,60,39,39,15,15,0,1,1,,18,61,900.3969166666666,23,128,15,,,2,1,1
159e6ed08fae,0,01d54579da44,1,2020,NAP,1,1,,89.47,66.67,100,100,70,57,51,51,12,6,0,2,3,,25,206,1360.1449166666666,31,90,18,,,3,2,1
15a185686102,0,be47addbcb8f,1,,,0,0,,,,,,,46.5,46.5,46.5,25.5,21,0,3,4,,26,161,1647.8713500000001,44,3,20,,,,2,1
15a3020f5f80,0,5a39cadd1b00,1,2022,NAP,1,0,,100,100,100,,,60,60,60,12,12,0,1,1,,49,313,3437.0680666666667,82,,38,,,3,2,1
15a90173df94,0,d6f0c71ef0c8,1,2022,NAP,1,0,,50,0,64.52,,,60,30,30,0,12,0,1,1,,67,589,5037.909633333333,119,91,52,,,1,3,1
15acd52c9f3d,1,9b21b03d9048,1,,,0,1,,100,100,100,,,60,60,60,30,30,0,1,1,,,,,,13,,,,3,,1
15ad93cfa86b,0,01d54579da44,1,2016,NAP,1,1,,85.71,100,81.82,100,90,42,36,36,9,4.5,0,5,5,,35,249,2100.062483333333,47,83,29,,,3,2,1
15b6642337fd,0,5ec1a0c99d42,1,2019,NTE,1,0,,0,,0,78.57142857142857,54.16666666666666,9,0,0,0,0,0,4,4,,,,,,6,,,,0,,0
15bddfedeb4d,0,84b564f96061,1,,,1,1,,100,100,100,,,60,60,60,28.5,31.5,0,1,1,,,,,,143,,,,3,,1
15c24f74d860,0,5ec1a0c99d42,1,2020,NAP,1,1,,52.17,40,61.54,59.09090909090909,90,69,36,36,12,24,0,1,3,,1,5,45.22816666666667,1,,1,,,1,1,2
15c39ffebb37,0,a512db2741cd,1,2020,NAP,1,0,,85,100,71.43,100,100,60,51,65.66,28.5,22.5,0,3,3,,34,373,1929.9280666666666,52,144,25,,,3,2,1
15c426ce1063,0,a0bd500821a8,1,,,1,1,,,,,,,45,45,45,27,18,0,1,1,,,,,,56,,,,,,1
15c7a12c3526,0,f8809aff4d69,1,2021,NAP,1,0,,100,100,100,100,,60,60,60,30,30,0,2,2,,61,440,5394.16965,121,170,43,,,3,3,1
15c8cfdf079c,0,77334823791b,1,,,0,0,,100,100,100,100,,30,30,30,5,0,0,2,2,,,,,,71,,,,3,,0
15c94679c11b,0,9e3b6232cb7b,1,,,0,0,,93.75,100,87.5,,,64,60,60,32,28,0,1,1,,,,,,79,,,,3,,2
15c95e8cab21,0,ec2e990b934d,1,2018,NAP,1,1,,83.33,100,75,88.88888888888889,100,72,60,60,24,36,0,3,4,,35,335,2626.8906166666666,62,108,22,,,3,2,2
15d2267a8a95,0,cc30b5886e1f,1,,,1,0,,100,100,100,,,60,60,60,30,30,0,1,1,,,,,,87,,,,3,,1
15d6ae7d65c7,0,d6a403173361,1,2019,NAP,1,1,,100,100,100,48.78048780487805,81.25,64.5,64.5,64.5,22.5,33,0,2,3,,,,,,130,,,,3,,2
15d84cab1b27,0,2206b111c94d,1,,,1,0,,0,,0,0,46.51162790697674,30,0,0,0,0,0,1,1,,,,,,10,,,,0,,0
15dbd81f35da,0,9212e5e6ef41,1,,,1,1,,0,,0,0,83.33333333333334,10,0,0,0,0,0,1,1,,,,,,,,,,0,,0
15e6628f52be,0,d6a403173361,1,2022,NAP,1,1,,51.61,57.14,50,,,46.5,24,24,6,9,0,1,1,,31,108,1666.8905,44,91,15,,,1,2,1
15e983231cff,1,5ec1a0c99d42,1,2018,NAP,0,1,,53.33,100,36.36,33.33333333333333,83.33333333333334,45,24,24,12,12,0,3,4,,1,1,0,1,37,10,,,1,1,1
15eb0dea1abe,1,131127203c89,1,,,0,1,,26.67,50,0,,,60,16,16,16,0,0,1,1,,,,,,36,,,,0,,1
15ec3ddae547,0,5ec1a0c99d42,1,2022,NAP,1,0,,100,100,100,,,60,60,60,9,6,0,1,1,,60,283,3345.151250000001,83,,37,,,3,2,1
15ecd618279d,0,8bcbb4c131df,1,2022,NAP,1,1,,90,71.43,100,,,60,54,54,15,21,0,1,1,,64,1571,4891.1128499999995,124,138,43,,,3,3,1
15edbf44ac2b,0,8e3330aeb5e9,1,,,0,0,,,,,,,60,0,0,0,0,0,1,1,,,,,,,,,,,,1
15f0a49ecc4d,0,5ec1a0c99d42,1,2018,NAP,0,1,,100,,100,85,100,9,9,9,0,0,0,4,4,,,,,,3,,,,3,,0
15f0ea522357,1,be47addbcb8f,1,2019,NAP,1,1,,25,30,20,0,100,60,15,15,9,6,0,3,3,,,,,,126,,,,0,,1
15f27f1bddaf,0,399b19bd30c0,1,,,1,1,,100,100,100,100,100,40.5,40.5,40.5,21,19.5,0,1,2,,,,,,41,,,,3,,1
15fd6b746218,1,7e62ce154998,1,,,0,0,,55,100,0,100,,60,33,46.5,33,0,0,2,2,,,,,,,,,,1,,1
15fe6d1984b4,1,8bcbb4c131df,1,2021,NAP,0,0,,100,100,100,100,,60,60,60,30,30,0,2,2,,37,230,2742.28185,60,132,34,,,3,2,1
15ff9ae2bc62,0,734d0759cdb4,1,2021,NAP,1,0,,72.09,60,82.61,83.33333333333334,,64.5,46.5,46.5,18,19.5,0,1,2,,19,156,1259.7330333333334,32,135,12,,,2,1,2
1602c79bb8e7,1,5ec1a0c99d42,1,2018,NAP,0,1,,0,,0,100,100,9,0,0,0,0,0,1,1,,1,5,45.46895,1,,,,,0,1,0
160b7dda82b1,0,2811745d7b8d,1,2018,NAP,0,1,,100,,100,71.42857142857143,100,12,12,12,0,12,0,4,4,,,,,,98,,,,3,,0
160f8b8e8c03,0,0fecf9247f3d,1,2022,NAP,1,1,,90.91,100,86.67,,,66,60,60,21,21,0,1,2,,36,322,2695.9811166666664,64,99,28,,,3,2,2
161341fe4300,0,7045d16ae7f0,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,30,30,0,2,2,,63,598,6139.595933333333,131,142,53,,,3,3,1
1614977bf1ef,0,5ec1a0c99d42,1,2019,NAP,0,0,,100,100,100,100,100,60,60,60,30,21,0,3,4,,,,,,105,,,,3,,1
1615168d3214,0,1d0ebea552eb,1,2019,NAP,1,1,,42.5,15,70,89.65517241379311,100,60,25.5,25.5,4.5,21,0,3,4,,49,437,4582.388733333333,102,107,35,,,1,2,1
161729e4a5d6,0,7045d16ae7f0,1,2019,NAP,0,0,,66.67,85.71,50,90.90909091,90.90909091,67.5,45,65.3,27,18,0,3,4,,19,156,1249.6746,26,59,12,,,2,1,2
161d4820b637,0,01d54579da44,1,2016,NAP,1,1,,15,66.67,0,20.930232558139537,84.61538461538461,60,9,9,9,0,0,4,5,,13,38,860.9250999999999,19,93,16,,,0,1,1
161dee8f718e,0,79d6eaa26761,1,2021,NAP,1,0,,22.5,0,40.91,50,,60,13.5,13.5,0,13.5,0,1,2,,9,49,630.9757833333333,15,98,4,,,0,1,1
162183e92f32,1,5ec1a0c99d42,1,2022,NAP,0,1,,0,0,0,,,60,0,0,0,0,0,1,1,,4,13,186.90156666666667,4,,2,,,0,1,1
1623f11dfd78,0,5ec1a0c99d42,1,2022,NAP,1,0,,100,100,100,,,60,60,60,9,6,0,1,1,,52,760,2914.313083333333,79,3,33,,,3,2,1
1625883f730b,0,d6061bbee6cf,1,2018,NAP,1,0,,45.24,65,27.27,100,0,63,28.5,28.5,19.5,9,0,2,3,,29,188,1829.0791833333333,33,54,26,,,1,2,2
162625460ff0,0,d4ee9f58e586,1,2020,NAP,1,1,,100,100,100,100,100,63,63,63,25.5,37.5,0,3,3,,47,1730,2667.371633333333,68,139,31,,,3,2,2
162c0c462b39,0,bb668ca95563,1,2022,NAP,1,0,,100,100,100,,,60,60,60,22.5,19.5,0,1,1,,64,604,5039.301266666666,215,,31,,,3,3,1
162c3306427a,0,659479bf8d74,1,,,0,0,,100,,100,81.98198198198197,,10,10,14.5,0,10,0,1,1,,,,,,,,,,3,,0
1630becb50a8,0,5ec1a0c99d42,1,2021,NLE,1,1,,100,100,100,100,,60,60,60,6,9,0,2,2,,8,31,372.7823833333333,9,107,5,,,3,1,1
1630de2f7d63,0,7bccba2d3a3f,0,,,1,1,,100,100,100,100,,26,26,26,12,14,0,1,1,,,,,,29,,,,3,,0
163301b257bc,0,f8809aff4d69,1,2022,NAP,1,1,,100,100,100,,,60,60,61.07,30,30,0,1,1,,90,747,7814.694133333333,179,108,61,,,3,3,1
1633a0b9c188,0,1d0ebea552eb,1,,,0,0,,,,,,,49.5,43.5,43.5,16.5,27,0,2,4,,29,156,1647.6498333333334,48,,13,,,,2,1
16357c6be8f5,0,33cc6da30d94,1,,,0,1,,100,,100,90,,6,6,6,0,6,0,1,1,,,,,,1,,,,3,,0
163bf12c39bc,0,c060be6d9bf1,1,,,1,1,,0,,0,100,,10,0,5,0,0,0,1,1,,,,,,77,,,,0,,0
163f08d5f6de,0,1d0ebea552eb,1,2016,NAP,0,1,,100,100,100,52,48.48484848484848,18,18,18,6,12,0,4,4,,5,27,231.24563333333336,6,12,,,,3,1,0
16403d5bab90,0,5ec1a0c99d42,1,2019,NAP,0,1,,100,100,100,100,100,60,60,60,27,24,0,4,4,,3,14,136.04031666666668,6,162,29,,,3,1,1
1644e5c4a4ac,0,23147de99973,1,,,1,1,,100,100,100,,,60,60,60,24,36,0,1,1,,,,,,71,,,,3,,1
164c90732ae8,0,f57e5cb1f453,1,2019,NAP,0,1,,70.73,100,40,100,100,61.5,43.5,43.5,31.5,12,0,4,4,,30,155,1997.7007666666668,40,68,20,,,2,2,2
16561d72209a,0,2bc805107667,1,,,0,1,,,,,,,51,0,0,0,0,0,1,1,,,,,,,,,,,,1
1657b5ad818b,0,d4ee9f58e586,1,2021,NAP,1,0,,100,100,100,100,,54,54,54,18,18,0,2,2,,,,,,128,,,,3,,1
16587d44a327,0,61a229bae1e9,1,2019,NAP,0,1,,100,100,100,100,100,60,60,60,30,30,0,3,4,,,,,,81,,,,3,,1
165e642ace52,0,80c3cd40fa35,1,2012,NAP,0,1,,100,,100,0,68.42105263157895,12,12,12,0,0,0,4,4,,,,,,1,,,,3,,0
166000d625b0,0,3d3286f7cd19,1,2019,NAP,1,1,,88.57,100,71.43,56.09756097560976,86.36363636363636,52.5,46.5,46.5,31.5,15,0,3,4,,15,134,1429.129683333333,30,43,11,,,3,1,1
16638fe78d46,0,9ae2bdd7beed,1,2020,NAP,1,1,,90.91,100,85.19,100,100,66,60,60,25.5,25.5,0,3,3,,17,63,904.5872,21,129,9,,,3,1,2
16639b2b883c,1,8bcbb4c131df,1,2022,NAP,0,1,,100,100,100,,,60,60,60,21,21,0,1,1,,,,,,129,,,,3,,1
1664f753ee5a,0,3b731d7620bf,1,,,1,1,,78.38,100,52.94,92.5,,55.5,43.5,52.5,30,13.5,0,1,2,,,,,,76,,,,2,,1
166605bc3d59,1,d6a403173361,1,2019,NCA,0,0,"1,0",0,,0,0,52.94117647058824,12,0,0,0,0,0,4,4,,15,79,767.0107666666667,16,,7,,,0,1,0
166740b99f9f,1,7bccba2d3a3f,1,,,0,0,,0,,0,100,,10,0,20,0,0,0,2,2,,,,,,4,,,,0,,0
166b13dff89f,0,2397346b4582,1,2020,NAP,1,1,,100,100,100,100,100,60,60,60,28.5,31.5,0,3,3,,70,922,5732.2645,133,156,51,,,3,3,1
1672fd1e8629,0,41e521adf8ae,1,2020,NAP,1,0,,100,100,100,100,90,66,66,67,37.5,28.5,0,2,3,,31,167,2465.50115,54,167,23,,,3,2,2
167e2267ec60,0,8e612bd1f5d1,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,28.5,31.5,0,2,2,,76,897,4785.2381,131,121,40,,,3,3,1
168a4aa00aa6,0,4a8596a7790b,1,2018,NAP,1,0,,73.17,52.17,100,76.92307692307693,48.14814814814815,61.5,45,49.5,18,27,0,2,4,,52,355,5008.726733333333,123,107,47,,,2,2,2
168d703f0d12,1,3d3286f7cd19,1,2020,NAP,0,0,,26.83,24,31.25,47.5,75,61.5,16.5,16.5,9,7.5,0,2,3,,39,368,2999.88445,71,112,30,,,0,2,2
168ec51c42b5,0,ec2e990b934d,1,2021,NAP,1,0,,100,100,100,100,,60,60,60,30,30,0,2,2,,27,187,2293.3891166666667,47,126,23,,,3,2,1
1690c7baba8e,0,2206b111c94d,1,,,1,1,,13.04,100,0,0,42.5,34.5,4.5,4.5,4.5,0,0,1,1,,,,,,,,,,0,,1
16921fbd3247,0,fa66df2f99ce,1,,,1,0,,100,100,100,,,60,60,60,30,30,0,1,1,,,,,,74,,,,3,,1
1693d029d02c,0,7045d16ae7f0,1,2022,NAP,1,0,,100,100,100,,,60,60,60,30,30,0,1,1,,61,779,5267.199383333334,123,127,49,,,3,3,1
1694f1953e03,0,41e521adf8ae,1,2022,NAP,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,17,62,795.27105,19,108,10,,,3,1,1
1698c9f665d7,0,01d54579da44,1,2020,NAP,1,0,,70,100,66.67,75,100,60,42,42,6,12,0,2,3,,66,470,3825.0448166666665,116,129,51,,,2,3,1
16991889eaaf,0,ec2e990b934d,1,2021,NAP,1,1,,62.5,63.16,61.9,65,,60,37.5,37.5,18,10.5,0,1,2,,35,201,2932.3729166666667,67,127,21,,,2,2,1
1699488268c9,0,0a5b046d07f6,1,2022,NAP,1,1,,70,60,80,,,60,42,42,18,24,0,1,1,,31,328,2158.6362999999997,44,90,19,,,2,2,1
169b49407301,0,61a229bae1e9,1,2019,NAP,1,0,,91.3,100,77.78,100,100,69,63,63,42,21,0,3,4,,28,165,1305.7777833333332,35,127,15,,,3,2,2
16a0ca1d4020,0,0fecf9247f3d,1,2019,NAP,0,0,,100,100,100,100,100,42,42,50,25.5,16.5,0,4,4,,57,420,4251.38615,117,44,34,,,3,2,1
16a2ab5c08a9,0,1d0ebea552eb,1,2021,NAP,1,0,,42.5,52.38,31.58,100,,60,25.5,25.5,16.5,9,0,2,2,,55,284,4824.475533333332,99,107,36,,,1,2,1
16a7ae97d6c8,0,bb668ca95563,1,2020,NAP,1,1,,86.36,87.5,85,82.5,70.58823529411765,66,57,57,31.5,25.5,0,3,4,,,,,,164,,,,3,,2
16ab0f000c8e,0,01d54579da44,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,16.5,10.5,0,2,2,,34,332,2789.44605,65,90,19,,,3,2,1
16abddf05385,0,0fecf9247f3d,0,2019,NAP,1,1,,86.21,76.47,100,77.5,85,43.5,37.5,42.67,19.5,18,0,3,4,,,,,,114,,,,3,,1
16ac487d9112,0,be47addbcb8f,1,2021,NAP,1,0,,100,100,100,100,,60,60,60,6,9,0,2,2,,27,325,2256.6004333333335,48,,18,,,3,2,1
16bd53c9e290,0,b60300641c36,1,,,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,,,,,79,,,,3,,1
16c01eae6d70,0,01d54579da44,1,2020,NAP,1,1,,100,100,100,100,100,60,60,60,12,6,0,3,3,,,,,,185,,,,3,,1
16cb3ac401fb,0,dac53c17c250,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,30,30,0,2,2,,19,62,1081.51915,24,98,16,,,3,1,1
16cd8e231f64,0,7045d16ae7f0,1,,,0,0,,,,,,,60,0,0,0,0,0,1,1,,,,,,,,,,,,1
16d23794b147,0,0fecf9247f3d,1,2020,NAP,1,1,,90.24,77.78,100,70,100,61.5,55.5,55.5,21,34.5,0,2,3,,33,661,2023.6811833333331,48,129,28,,,3,2,2
16d673e40377,0,3d3286f7cd19,1,2022,NAP,1,1,,90.91,100,88.89,,,66,60,60,12,30,0,1,1,,,,,,141,,,,3,,2
16dcb26380f3,0,5ec1a0c99d42,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,6,9,0,2,2,,46,226,2628.3716833333333,75,,32,,,3,2,1
16dee69bcb4f,0,5ec1a0c99d42,1,2019,NAP,0,0,,100,100,100,87.5,100,63,63,63,21,33,0,3,4,,34,127,2037.1370666666667,47,84,27,,,3,2,2
16e190e6509b,0,01d54579da44,1,2018,NAP,1,0,,82.5,66.67,87.1,100,100,60,49.5,49.5,9,9,0,5,5,,34,249,1806.9329,57,70,21,,,3,2,1
16e27d37b641,0,d4ee9f58e586,1,2021,NAP,1,0,,90,66.67,100,100,,60,54,54,12,24,0,2,2,,51,377,5013.935566666667,128,121,41,,,3,2,1
16e327401a90,0,7559ca4a957c,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,30,30,0,2,2,,44,567,2268.7419333333332,62,164,31,,,3,2,1
16e63e05a67a,0,2811745d7b8d,1,2019,NAP,0,1,,100,100,100,92.5,100,46.5,46.5,46.5,30,16.5,0,3,4,,,,,,50,,,,3,,1
16e9f86f02bc,0,01d54579da44,1,2022,NAP,1,0,,41.67,100,31.37,,,60,25,25,9,7,0,1,1,,46,248,2827.7554999999998,72,101,40,,,1,2,1
16eb5ebfa232,0,1d0ebea552eb,1,2019,NSA,1,1,,56.1,70.37,28.57,76.19047619047619,75,61.5,34.5,48,28.5,6,0,3,4,,47,272,2920.0820666666664,87,209,31,,,1,2,2
16ed2ad6d736,1,8bcbb4c131df,1,2022,NAP,0,1,,100,100,100,,,60,60,60,21,21,0,1,1,,,,,,146,,,,3,,1
16ef60662943,0,7045d16ae7f0,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,30,30,0,2,2,,76,454,7110.332050000001,175,127,59,,,3,3,1
16f2355b5587,0,d6a403173361,1,2022,NLE,1,1,,60,66.67,57.14,,,60,36,36,12,15,0,1,1,,30,89,1569.3878333333334,44,77,14,,,1,2,1
16f40c5dacb7,0,f8809aff4d69,1,2022,NAP,1,0,,100,100,100,,,60,60,61.07,30,30,0,1,1,,79,752,8395.4502,223,107,50,,,3,3,1
16f56c0241e8,0,01d54579da44,1,2020,NAP,1,0,,85,100,81.25,100,100,60,51,51,12,6,0,3,3,,36,329,3209.4339333333337,67,159,28,,,3,2,1
16fca6351d6b,0,620c9c332101,1,2021,NAP,1,1,,90.24,80,100,67.5,,61.5,55.5,55.5,24,31.5,0,1,2,,46,884,3709.236483333333,98,181,45,,,3,2,2
16fd4cff40b7,0,5ec1a0c99d42,1,2020,NAP,1,0,,100,100,100,100,100,60,60,60,30,30,0,3,3,,42,265,2207.472283333333,68,,10,,,3,2,1
16ff1188bc71,0,41e521adf8ae,1,2022,NAP,1,0,,80,80,80,,,60,48,48,24,24,0,1,1,,19,47,909.1144833333333,20,95,13,,,2,1,1
16ff73ff0757,1,8bcbb4c131df,1,2022,NAP,0,1,,100,100,100,,,60,60,60,21,21,0,1,1,,64,637,4836.541266666666,134,130,48,,,3,3,1
170055ccaddd,0,5ec1a0c99d42,0,2012,NAI,1,1,,100,100,100,71.42857142857143,100,30,30,30,6,24,0,3,4,,23,116,425.3685166666667,33,17,18,,,3,2,0
170ebfb44d82,0,61a229bae1e9,1,2020,NRO,1,0,,76.19,78.57,71.43,100,100,63,48,48,33,15,0,3,4,,49,280,2841.9390000000003,72,90,20,,,2,2,2
171034a2e3f7,0,01d54579da44,1,2022,NAP,1,0,,65,100,58.82,,,60,39,39,9,12,0,1,1,,30,197,1799.7893666666669,42,96,22,,,2,2,1
1710488ed425,0,0a5b046d07f6,1,2020,NAP,1,1,,48.89,60,40,83.33333333333334,70,67.5,33,33,18,15,0,2,3,,12,64,928.2675666666667,23,46,10,,,1,1,2
17168a9897f4,0,1d0ebea552eb,1,2021,NAP,1,0,,100,100,100,100,,60,60,60,31.5,28.5,0,2,2,,36,194,2389.7351166666663,48,102,30,,,3,2,1
1717d49a6cb6,0,dac53c17c250,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,30,30,0,2,2,,80,1545,8302.871866666668,154,92,54,,,3,3,1
171ed671f9fd,0,38b2d03f3256,1,2021,NAP,1,0,,100,100,100,100,,60,60,60,30,30,0,2,2,,22,173,2246.296166666667,66,57,14,,,3,2,1
172345a68bb9,0,d6a403173361,1,,,1,1,,,,,,,12,12,12,7.5,4.5,0,1,2,,,,,,,,,,,,0
1724c837d64d,0,5ec1a0c99d42,1,2019,NAP,0,1,,100,100,100,100,100,64.5,64.5,64.5,27,24,0,3,4,,4,20,207.56849999999997,5,69,26,,,3,1,2
172c5864ecb1,0,9e3b6232cb7b,1,,,1,0,,80,100,57.14,,,60,48,48,32,16,0,1,1,,,,,,54,,,,2,,1
173269f60715,0,0fecf9247f3d,1,2016,NAP,1,0,,0,0,0,0,43.58974358974359,61.5,0,0,0,0,0,2,3,,5,37,292.64571666666666,10,,5,,,0,1,2
173484d98e2c,0,56eff0923675,1,,,0,1,,100,,100,0,100,15,15,15,0,0,0,2,2,,,,,,41,,,,3,,0
173addf24fc0,0,5ec1a0c99d42,1,2019,NAP,1,1,,58.82,100,0,100,100,51,30,30,30,0,0,4,4,,49,250,3329.221116666666,73,,23,,,1,2,1
173b3850dd8b,0,7559ca4a957c,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,30,30,0,2,2,,42,397,3311.810183333333,66,141,35,,,3,2,1
173b47d8017d,0,620c9c332101,1,2019,NRO,1,1,,80.95,100,60,86.36363636363636,90,63,51,51.2,33,18,0,3,4,,32,109,1765.39995,42,88,20,,,3,2,2
173ddc82b958,0,0fecf9247f3d,1,2018,NAP,1,1,,71.43,100,0,100,100,42,30,46,30,0,0,4,4,,36,501,2866.091833333333,67,57,21,,,2,2,1
1743b1af15bd,0,1d0ebea552eb,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,31.5,28.5,0,2,2,,35,283,2928.4988000000003,70,87,22,,,3,2,1
1745fa8cb34b,0,7559ca4a957c,1,2019,NAP,0,1,,77.5,100,55,100,100,60,46.5,60.5,30,16.5,0,4,4,,29,126,1716.8032666666668,36,71,23,,,2,2,1
174935793b81,0,38b2d03f3256,1,2019,NAP,0,1,,72.73,100,40,100,85,66,48,66,36,12,0,3,4,,51,223,3295.5947,78,78,38,,,2,2,2
174a98c96ad0,0,61a229bae1e9,1,2019,NAP,0,0,,100,100,100,100,100,60,60,60,30,30,0,3,4,,51,280,3778.029966666667,99,122,35,,,3,2,1
1751cf1e8882,0,1d0ebea552eb,1,2022,NAP,1,1,,55,70,40,,,60,33,33,21,12,0,1,1,,26,221,2641.0366166666663,47,83,18,,,1,2,1
17552faee584,0,ff2ccb6ba423,1,,,0,1,,0,0,0,100,0,18,0,0,0,0,0,1,1,"1,0",,,,,,,,,0,,0
175bc4ef93a3,0,0fecf9247f3d,1,2019,NTE,1,1,,100,100,100,100,100,42,42,56,30,12,0,4,4,,57,577,4732.6696833333335,103,44,33,,,3,2,1
175da8fd312c,1,5ec1a0c99d42,0,2017,NLE,0,1,,33.33,100,0,0,58.620689655172406,36,12,12,12,0,0,4,4,,22,115,1389.1321000000003,28,18,18,,,0,2,1
176190625acb,0,1d0ebea552eb,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,31.5,28.5,0,2,2,,33,195,2407.520216666667,62,5,26,,,3,2,1
1761b08f5909,0,d1b0b7687f7b,1,,,0,0,,100,,100,100,,12,12,12,0,0,0,2,2,,,,,,3,,,,3,,0
1761f0d9acbf,0,01d54579da44,1,2016,NAP,1,1,,100,100,100,84.61538461538461,85,28.5,28.5,28.5,9,10.5,0,5,5,,3,29,235.77236666666664,7,77,2,,,3,1,0
1762586d841b,0,38b2d03f3256,1,2019,NAP,1,0,,90.24,78.95,100,82.5,25,61.5,55.5,55.5,22.5,33,0,2,3,,44,373,3837.72505,98,12,24,,,3,2,2
1764ae18bd14,0,60bfa6b5188a,0,,,1,1,,100,100,100,100,,19.5,19.5,19.5,9,10.5,0,1,1,,,,,,,,,,3,,0
176726fb213c,0,4a8596a7790b,1,2019,NRO,1,1,,100,100,100,75,83.72093023255815,60,60,66.11,33,27,0,3,4,,22,112,1739.3277166666667,37,157,18,,,3,2,1
1768870cb580,0,81ea96707fb0,1,,,0,0,,,,,76.92307692307693,,12,0,0,0,0,0,1,1,,,,,,6,,,,,,0
176b89ca1b92,1,0fecf9247f3d,1,2012,NAP,0,1,,21.43,0,27.27,30,0,21,4.5,4.5,0,4.5,0,4,4,,,,,,,,,,0,,0
