Student ID,Dropout (1=Yes 0=No),Status (A=Dropout B=Stayed),Degree Code,Study Mode,Entry Year,Admission Type,Active Enrollment,Displaced Student,Second Degree Student,Overall Pass Rate (%),Pass Rate Semester A (%),Pass Rate Semester B (%),Pass Rate Last Year (%),Pass Rate 2 Years Ago (%),Credits Enrolled Total,Credits Passed Total,Credits Passed Normal,Credits Passed Sem A,Credits Passed Sem B,Credits Pending Grade,Lowest Year of Study,Highest Year of Study,Unpaid Fees Flag,Platform Days Logged (Total),Platform Events (Total),Platform Minutes (Total),Platform Visits (Total),Campus WiFi Days (Total),Resource Access Days (Total),Assignment Submissions (Total),Test Submissions (Total),Performance Bucket,Engagement Level,Credits Enrolled Band
88b5c8680720,0,Stayed,f57e5cb1f453,Full-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,22.5,19.5,0.0,1,1,,14.0,73.0,996.94385,26.0,121.0,9.0,,,High (80-100%),Low (1-20 days),30-60 credits
88bf80f7aadf,0,Stayed,0a5b046d07f6,Full-time,2020,NAP,1.0,A,,84.09,100.0,70.83,90.0,100.0,66.0,55.5,55.5,30.0,25.5,0.0,2,3,,34.0,,2157.5236666666665,50.0,83.0,23.0,,,High (80-100%),Medium (21-60 days),60-90 credits
88c6d0a71195,1,Dropout,968076be2e38,Part-time,2022,NAP,0.0,A,,0.0,0.0,0.0,,,60.0,0.0,0.0,0.0,0.0,0.0,1,1,,2.0,6.0,90.65448333333333,2.0,1.0,5.0,,,Low (0-40%),Low (1-20 days),30-60 credits
88c71e80a2ec,0,Stayed,5bc05e241527,Full-time,,,1.0,B,,100.0,100.0,100.0,100.0,,45.0,45.0,45.0,15.0,30.0,0.0,1,2,,,,,,67.0,,,,High (80-100%),,30-60 credits
88cac2147b58,0,Stayed,6a6581ce785d,Full-time,,,1.0,B,,60.0,100.0,0.0,100.0,,30.0,18.0,18.0,18.0,0.0,0.0,2,2,,,,,,36.0,,,,Medium (40-60%),,<30 credits
88cadb7e89a1,1,Dropout,620c9c332101,Full-time,2022,NAP,1.0,A,,75.0,100.0,50.0,,,60.0,45.0,45.0,30.0,15.0,0.0,1,1,,21.0,140.0,1194.0697166666666,38.0,136.0,15.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
88cca759b6d5,0,Stayed,61a229bae1e9,Full-time,2019,NAP,0.0,B,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,30.0,30.0,0.0,4,4,,38.0,325.0,2478.8633333333332,61.0,167.0,21.0,,,High (80-100%),Medium (21-60 days),30-60 credits
88ccb0c05862,0,Stayed,86748254b6bf,Full-time,,,0.0,B,,100.0,,100.0,70.58823529411765,,12.0,12.0,12.0,0.0,0.0,0.0,1,1,,,,,,24.0,,,,High (80-100%),,<30 credits
88cd4d05916c,0,Stayed,3d3286f7cd19,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,75.0,100.0,72.0,72.0,72.0,43.5,28.5,0.0,2,3,,39.0,354.0,2820.1860833333335,73.0,134.0,17.0,,,High (80-100%),Medium (21-60 days),60-90 credits
88d56ada678b,0,Stayed,fa66df2f99ce,Full-time,,,0.0,A,,100.0,,100.0,92.3076923076923,,15.0,15.0,15.0,0.0,0.0,0.0,2,2,,,,,,,,,,High (80-100%),,<30 credits
88d8ce010623,0,Stayed,01d54579da44,Full-time,,,0.0,B,,0.0,0.0,0.0,,,60.0,0.0,0.0,0.0,0.0,0.0,1,1,"1,0",15.0,82.0,889.3253333333333,29.0,11.0,8.0,,,Low (0-40%),Low (1-20 days),30-60 credits
88e29b1ef12f,0,Stayed,8e612bd1f5d1,Full-time,2020,NAP,1.0,B,,100.0,100.0,100.0,92.5,100.0,64.5,64.5,64.5,36.0,28.5,0.0,2,3,,62.0,623.0,4544.3802,103.0,128.0,38.0,,,High (80-100%),High (60+ days),60-90 credits
88ebd5e9d1e7,0,Stayed,38b2d03f3256,Full-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,30.0,30.0,0.0,1,1,,53.0,738.0,4502.4632,122.0,,32.0,,,High (80-100%),Medium (21-60 days),30-60 credits
88edb9bd7ca1,0,Stayed,05ada863a4cf,Full-time,2018,NAP,0.0,A,,100.0,100.0,100.0,91.11111111111111,90.2439024390244,31.5,31.5,31.5,6.0,25.5,0.0,4,4,,25.0,101.0,1108.0535166666666,29.0,1.0,15.0,,,High (80-100%),Medium (21-60 days),30-60 credits
88ef41878630,0,Stayed,3d3286f7cd19,Full-time,2020,NAP,1.0,A,,93.33,100.0,84.21,100.0,100.0,67.5,63.0,73.5,39.0,24.0,0.0,3,4,,,,,,5.0,,,,High (80-100%),,60-90 credits
88f3c32ddd8b,0,Stayed,3b731d7620bf,Full-time,,,0.0,B,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,30.0,18.0,0.0,2,2,,,,,,67.0,,,,High (80-100%),,30-60 credits
88f76c29d633,0,Stayed,3b731d7620bf,Full-time,,,1.0,A,,33.33,100.0,0.0,64.70588235294117,100.0,18.0,6.0,6.0,6.0,0.0,0.0,2,2,,,,,,23.0,,,,Low (0-40%),,<30 credits
89016cd27482,0,Stayed,7045d16ae7f0,Full-time,2019,NAP,0.0,A,,82.35,86.96,72.73,100.0,100.0,51.0,42.0,60.0,30.0,12.0,0.0,4,4,,39.0,189.0,3016.815733333333,59.0,69.0,32.0,,,High (80-100%),Medium (21-60 days),30-60 credits
890295aa529f,0,Stayed,2206b111c94d,Full-time,,,0.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,30.0,30.0,0.0,1,1,,,,,,85.0,,,,High (80-100%),,30-60 credits
890371369a69,0,Stayed,7045d16ae7f0,Full-time,2019,NAP,0.0,A,,62.5,100.0,34.78,100.0,100.0,60.0,37.5,60.22,25.5,12.0,0.0,4,4,,41.0,723.0,3576.040233333333,72.0,101.0,37.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
8905e26fefbf,0,Stayed,3d3286f7cd19,Full-time,2019,NAP,0.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,28.5,31.5,0.0,4,4,,83.0,669.0,6872.831583333334,159.0,97.0,60.0,,,High (80-100%),High (60+ days),30-60 credits
8906ca568b1f,0,Stayed,2811745d7b8d,Full-time,2019,NAP,1.0,B,,52.73,74.29,15.0,91.17647058823528,73.33333333333333,82.5,43.5,47.22,39.0,4.5,0.0,2,4,,25.0,240.0,2688.1911666666665,55.0,90.0,11.0,,,Medium (40-60%),Medium (21-60 days),60-90 credits
8906db8ee60e,0,Stayed,0fecf9247f3d,Full-time,2020,NAP,1.0,A,,91.11,86.21,100.0,78.37837837837837,100.0,67.5,61.5,61.5,37.5,24.0,0.0,2,3,,33.0,318.0,2363.3914,60.0,131.0,29.0,,,High (80-100%),Medium (21-60 days),60-90 credits
8907b35b4719,0,Stayed,8b4b1582ca45,Full-time,,,0.0,B,,100.0,100.0,,0.0,100.0,6.0,6.0,6.0,6.0,0.0,0.0,2,2,,,,,,,,,,High (80-100%),,<30 credits
8909ba3afe20,0,Stayed,3b731d7620bf,Full-time,,,0.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,30.0,18.0,0.0,2,2,,,,,,,,,,High (80-100%),,30-60 credits
890e424ce67d,0,Stayed,5ec1a0c99d42,Full-time,2020,NAP,1.0,A,,80.43,100.0,60.87,100.0,100.0,69.0,55.5,55.5,34.5,21.0,0.0,3,4,,30.0,124.0,1852.9657499999998,38.0,18.0,26.0,,,High (80-100%),Medium (21-60 days),60-90 credits
8910cd5506eb,0,Stayed,ec2e990b934d,Part-time,2019,NAP,1.0,A,,51.72,50.0,53.33,23.809523809523807,60.0,43.5,22.5,22.5,10.5,12.0,0.0,2,3,,52.0,549.0,3413.7859999999996,111.0,56.0,21.0,,,Medium (40-60%),Medium (21-60 days),30-60 credits
8913af88faee,0,Stayed,61a229bae1e9,Full-time,2018,NAP,0.0,A,,100.0,100.0,100.0,76.92307692307693,100.0,30.0,30.0,30.0,6.0,24.0,0.0,4,4,,39.0,334.0,2998.323283333333,59.0,,25.0,,,High (80-100%),Medium (21-60 days),<30 credits
8917c5c87a26,0,Stayed,5ec1a0c99d42,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,42.0,18.0,0.0,3,3,,67.0,398.0,4683.8074333333325,113.0,,41.0,,,High (80-100%),High (60+ days),30-60 credits
8919a1e41e83,0,Stayed,1d0ebea552eb,Full-time,2019,NAP,1.0,A,,61.36,100.0,29.17,100.0,85.0,66.0,40.5,54.0,30.0,10.5,0.0,3,4,,38.0,863.0,3972.0065833333338,79.0,94.0,32.0,,,Good (60-80%),Medium (21-60 days),60-90 credits
891ca23cbd5f,0,Stayed,0fecf9247f3d,Full-time,2019,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,42.0,42.0,60.0,25.5,16.5,0.0,4,4,,35.0,176.0,3094.4769166666665,77.0,56.0,27.0,,,High (80-100%),Medium (21-60 days),30-60 credits
891cfcd3bfb1,0,Stayed,5ec1a0c99d42,Full-time,,,0.0,B,,,,,,,60.0,0.0,0.0,0.0,0.0,0.0,1,1,,,,,,,,,,,,30-60 credits
891ec2c00c84,0,Stayed,01d54579da44,Full-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,9.0,12.0,0.0,1,1,,51.0,175.0,2437.983483333333,58.0,139.0,31.0,,,High (80-100%),Medium (21-60 days),30-60 credits
891f54bd994d,0,Stayed,5ec1a0c99d42,Full-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,9.0,6.0,0.0,1,1,,34.0,130.0,1852.5691666666664,48.0,63.0,27.0,,,High (80-100%),Medium (21-60 days),30-60 credits
8920a9ac8db0,0,Stayed,2c7d5490e605,Full-time,2019,NAP,1.0,A,,75.54,75.95,75.0,92.5,100.0,69.5,52.5,52.5,30.0,22.5,0.0,3,4,,,,,,17.0,,,,Good (60-80%),,60-90 credits
89225ced1dcb,0,Stayed,d4ee9f58e586,Full-time,2021,NRO,1.0,B,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,18.0,24.0,0.0,2,2,,131.0,815.0,10797.675683333331,245.0,125.0,85.0,,,High (80-100%),High (60+ days),30-60 credits
8922fcd677fc,0,Stayed,f57e5cb1f453,Full-time,2021,NLE,1.0,B,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,30.0,30.0,0.0,2,2,,27.0,86.0,1622.9741833333333,37.0,139.0,14.0,,,High (80-100%),Medium (21-60 days),30-60 credits
8925d23d2849,0,Stayed,2206b111c94d,Full-time,,,0.0,A,,100.0,,100.0,50.0,,30.0,30.0,30.0,0.0,0.0,0.0,1,1,,,,,,1.0,,,,High (80-100%),,<30 credits
892aa02d4a4e,0,Stayed,01d54579da44,Full-time,2022,NAP,1.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,9.0,12.0,0.0,1,1,,121.0,381.0,7213.3388,200.0,27.0,51.0,,,High (80-100%),High (60+ days),30-60 credits
89315accb52d,0,Stayed,cc30b5886e1f,Full-time,,,0.0,B,,0.0,0.0,0.0,,,60.0,0.0,0.0,0.0,0.0,0.0,1,1,"1,0",,,,,,,,,Low (0-40%),,30-60 credits
8935ac8dd38a,0,Stayed,a512db2741cd,Full-time,2020,NAP,1.0,B,,85.0,72.73,100.0,93.02325581395348,100.0,60.0,51.0,58.0,24.0,27.0,0.0,3,3,,60.0,449.0,4859.343966666666,118.0,113.0,39.0,,,High (80-100%),Medium (21-60 days),30-60 credits
893bea2415a3,0,Stayed,2d2c33c52e3d,Full-time,,,1.0,B,,60.0,100.0,0.0,100.0,,30.0,18.0,18.0,18.0,0.0,0.0,2,2,,,,,,163.0,,,,Medium (40-60%),,<30 credits
89434e4155d6,0,Stayed,f8809aff4d69,Full-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,61.07,30.0,30.0,0.0,1,1,,82.0,541.0,6646.097466666666,157.0,124.0,54.0,,,High (80-100%),High (60+ days),30-60 credits
894443d148de,0,Stayed,0fecf9247f3d,Full-time,2018,NAP,1.0,B,,76.67,61.11,100.0,75.0,79.41176470588235,45.0,34.5,52.5,16.5,18.0,0.0,3,4,,36.0,323.0,2820.0035,70.0,125.0,30.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
89457d280b51,0,Stayed,ec2e990b934d,Full-time,2019,NAP,1.0,A,,31.71,50.0,17.39,42.10526315789473,63.1578947368421,61.5,19.5,19.5,13.5,6.0,0.0,1,3,,34.0,214.0,2674.2825166666667,55.0,66.0,27.0,,,Low (0-40%),Medium (21-60 days),60-90 credits
8945b2b5a90e,0,Stayed,3d3286f7cd19,Full-time,2021,NAP,1.0,B,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,30.0,30.0,0.0,2,2,,60.0,466.0,4913.231116666666,134.0,35.0,30.0,,,High (80-100%),Medium (21-60 days),30-60 credits
89466ae4890d,0,Stayed,4a8596a7790b,Full-time,2020,NAP,1.0,B,,79.07,60.87,100.0,92.5,100.0,64.5,51.0,51.0,21.0,30.0,0.0,2,3,,23.0,175.0,2577.4586,56.0,117.0,17.0,,,Good (60-80%),Medium (21-60 days),60-90 credits
894a28a65b3b,0,Stayed,4a8596a7790b,Full-time,2019,NAP,1.0,B,,71.05,78.95,63.16,80.0,83.33333333333334,57.0,40.5,40.5,22.5,18.0,0.0,2,4,,51.0,397.0,4477.43385,98.0,79.0,35.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
894fb7439ce6,0,Stayed,d6f0c71ef0c8,Full-time,2019,NAP,1.0,A,,85.71,100.0,78.38,85.0,75.0,84.0,72.0,72.0,28.5,34.5,0.0,2,4,,18.0,86.0,1575.9819166666668,32.0,92.0,14.0,,,High (80-100%),Low (1-20 days),60-90 credits
8950adce6c91,0,Stayed,d6a403173361,Full-time,2017,NAP,1.0,A,,50.0,41.67,100.0,80.48780487804879,52.5,42.0,21.0,21.0,15.0,6.0,0.0,3,4,,22.0,130.0,1562.0601666666666,45.0,52.0,20.0,,,Medium (40-60%),Medium (21-60 days),30-60 credits
895200e5c0c9,0,Stayed,5ec1a0c99d42,Full-time,2021,NAP,1.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,6.0,9.0,0.0,2,2,,,,,,113.0,,,,High (80-100%),,30-60 credits
8958d9f26193,0,Stayed,5a39cadd1b00,Full-time,2022,NAP,1.0,A,,80.0,100.0,75.0,,,60.0,48.0,48.0,12.0,12.0,0.0,1,1,,60.0,641.0,3373.8371,80.0,,23.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
895a21f8e49d,0,Stayed,7e62ce154998,Full-time,,,0.0,B,,100.0,100.0,100.0,100.0,,46.5,46.5,60.0,33.0,0.0,0.0,2,2,,,,,,71.0,,,,High (80-100%),,30-60 credits
8961ea2f429a,0,Stayed,3b731d7620bf,Full-time,,,0.0,A,,100.0,,100.0,39.39393939393939,100.0,21.0,21.0,21.0,0.0,9.0,0.0,2,2,,,,,,,,,,High (80-100%),,<30 credits
8962c233db5a,0,Stayed,fa66df2f99ce,Full-time,,,0.0,A,,0.0,0.0,0.0,,,60.0,0.0,0.0,0.0,0.0,0.0,1,1,"1,0",,,,,85.0,,,,Low (0-40%),,30-60 credits
8962db56b619,0,Stayed,bb668ca95563,Full-time,2021,NAP,1.0,A,,42.5,38.89,45.45,67.5,,60.0,25.5,25.5,10.5,6.0,0.0,1,2,,4.0,38.0,354.23591666666664,6.0,67.0,3.0,,,Medium (40-60%),Low (1-20 days),30-60 credits
8963ada9d3fc,0,Stayed,9212e5e6ef41,Full-time,,,0.0,A,,100.0,,100.0,75.0,,15.0,15.0,15.0,0.0,5.0,0.0,1,1,,,,,,,,,,High (80-100%),,<30 credits
8976428f83d2,1,Dropout,968076be2e38,Full-time,2022,NAP,0.0,A,,0.0,0.0,0.0,,,60.0,0.0,0.0,0.0,0.0,0.0,1,1,,,,,,56.0,,,,Low (0-40%),,30-60 credits
897aad947b94,0,Stayed,d6a403173361,Full-time,2022,NAP,1.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,18.0,15.0,0.0,1,1,,28.0,167.0,2374.0470833333334,52.0,110.0,18.0,,,High (80-100%),Medium (21-60 days),30-60 credits
897cc3294e0c,1,Dropout,3d3286f7cd19,Full-time,2013,NAP,0.0,A,,0.0,,0.0,100.0,100.0,12.0,0.0,0.0,0.0,0.0,0.0,4,4,,,,,,,,,,Low (0-40%),,<30 credits
8982e4a33b7b,0,Stayed,9212e5e6ef41,Full-time,,,0.0,B,,100.0,,100.0,0.0,83.33333333333334,10.0,10.0,10.0,0.0,0.0,0.0,1,1,,,,,,174.0,,,,High (80-100%),,<30 credits
8984709f8bc7,0,Stayed,d933c1002482,Full-time,,,1.0,B,,80.0,100.0,60.0,,,60.0,48.0,48.0,30.0,18.0,0.0,1,1,,,,,,143.0,,,,Good (60-80%),,30-60 credits
898be4b075ea,0,Stayed,be47addbcb8f,Full-time,2021,NAP,1.0,A,,75.0,100.0,72.22,100.0,,60.0,45.0,45.0,6.0,9.0,0.0,2,2,,13.0,143.0,765.2846166666666,30.0,,8.0,,,Good (60-80%),Low (1-20 days),30-60 credits
8990d5d11e93,0,Stayed,d6f0c71ef0c8,Full-time,2022,NAP,1.0,B,,72.5,44.44,80.65,,,60.0,43.5,43.5,6.0,19.5,0.0,1,1,,26.0,197.0,1515.44115,45.0,2.0,18.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
8993a17941e4,0,Stayed,7ed8f0f3b707,Full-time,2020,NAP,1.0,A,,72.09,60.0,82.61,71.42857142857143,70.0,64.5,46.5,46.5,18.0,28.5,0.0,2,3,,23.0,96.0,1679.21605,31.0,81.0,9.0,,,Good (60-80%),Medium (21-60 days),60-90 credits
89949a9aac4b,0,Stayed,1d0ebea552eb,Full-time,2020,NAP,1.0,A,,76.32,85.0,66.67,45.0,100.0,57.0,43.5,48.0,25.5,18.0,0.0,2,3,,41.0,264.0,4100.2802,89.0,167.0,30.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
8994fb474d85,0,Stayed,9b21b03d9048,Full-time,,,1.0,A,,23.53,33.33,0.0,77.5,,25.5,6.0,6.0,6.0,0.0,0.0,1,2,,,,,,8.0,,,,Low (0-40%),,<30 credits
899728ec22dd,0,Stayed,1d0ebea552eb,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,30.0,30.0,0.0,3,3,,48.0,305.0,4115.589833333333,105.0,128.0,40.0,,,High (80-100%),Medium (21-60 days),30-60 credits
8998443c8740,0,Stayed,be47addbcb8f,Full-time,2020,NAP,1.0,A,,75.0,100.0,50.0,100.0,100.0,60.0,45.0,45.0,30.0,15.0,0.0,3,3,,22.0,207.0,1774.3054833333333,39.0,24.0,19.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
89996456cc69,0,Stayed,01d54579da44,Full-time,2018,NAP,1.0,A,,25.0,0.0,27.03,39.02439024390244,40.909090909090914,60.0,15.0,15.0,0.0,0.0,0.0,3,4,,12.0,72.0,601.9399000000001,13.0,53.0,10.0,,,Low (0-40%),Low (1-20 days),30-60 credits
899f7d1fc296,0,Stayed,5ec1a0c99d42,Full-time,2022,NAP,1.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,9.0,6.0,0.0,1,1,,4.0,9.0,182.00906666666668,4.0,,1.0,,,High (80-100%),Low (1-20 days),30-60 credits
89a85b723be6,0,Stayed,ec2e990b934d,Full-time,2015,NAP,1.0,A,,0.0,,0.0,42.85714285714285,48.14814814814815,12.0,0.0,0.0,0.0,0.0,0.0,4,4,,,,,,,,,,Low (0-40%),,<30 credits
89a938e40106,0,Stayed,4ea837ac2e51,Full-time,,,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,24.0,24.0,0.0,1,1,,,,,,91.0,,,,High (80-100%),,30-60 credits
89ab475c2433,0,Stayed,7559ca4a957c,Full-time,2019,NAP,0.0,A,,100.0,100.0,100.0,100.0,100.0,51.0,51.0,51.0,30.0,21.0,0.0,4,4,,27.0,124.0,1744.97045,39.0,74.0,21.0,,,High (80-100%),Medium (21-60 days),30-60 credits
89ac9b7a378a,0,Stayed,8b4b1582ca45,Full-time,,,1.0,A,,,,,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,1,1,,,,,,5.0,,,,,,<30 credits
89adedcb2db2,0,Stayed,093434a3ee9e,Full-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,61.33,30.0,30.0,0.0,1,1,,29.0,177.0,1652.8480166666668,45.0,147.0,26.0,,,High (80-100%),Medium (21-60 days),30-60 credits
89afd0b54cf1,0,Stayed,01d54579da44,Full-time,2019,NRO,1.0,A,,54.29,50.0,55.17,82.35294117647058,59.09090909090909,52.5,28.5,28.5,4.5,0.0,0.0,4,5,,4.0,8.0,156.15233333333333,3.0,1.0,19.0,,,Medium (40-60%),Low (1-20 days),30-60 credits
89b138690927,0,Stayed,0fecf9247f3d,Full-time,2019,NAP,0.0,A,,100.0,100.0,100.0,100.0,100.0,42.0,42.0,60.0,30.0,12.0,0.0,4,4,,44.0,518.0,3644.719433333333,79.0,59.0,40.0,,,High (80-100%),Medium (21-60 days),30-60 credits
89b26cf0b993,0,Stayed,d4ee9f58e586,Full-time,2018,NAP,0.0,B,,100.0,100.0,100.0,100.0,100.0,55.5,55.5,56.5,34.5,21.0,0.0,3,4,,70.0,181.0,4657.6251999999995,104.0,73.0,21.0,,,High (80-100%),High (60+ days),30-60 credits
89ba0cf89092,0,Stayed,2c7d5490e605,Full-time,2019,NAP,0.0,A,,86.05,100.0,73.91,100.0,100.0,64.5,55.5,55.5,30.0,18.0,0.0,4,4,,1.0,4.0,83.47358333333334,1.0,47.0,1.0,,,High (80-100%),Low (1-20 days),60-90 credits
89bb5ba94fba,0,Stayed,7045d16ae7f0,Full-time,2021,NAP,1.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,30.0,30.0,0.0,2,2,,76.0,407.0,7007.140966666667,167.0,127.0,59.0,,,High (80-100%),High (60+ days),30-60 credits
89bd6e1a289d,0,Stayed,a512db2741cd,Full-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,18.0,18.0,0.0,1,1,,121.0,891.0,8410.25665,211.0,156.0,65.0,,,High (80-100%),High (60+ days),30-60 credits
89bd78547082,0,Stayed,79d6eaa26761,Part-time,,,0.0,A,,0.0,0.0,0.0,100.0,0.0,52.5,0.0,0.0,0.0,0.0,0.0,1,4,"1,0",,,,,,,,,Low (0-40%),,30-60 credits
89c85ab43ffe,0,Stayed,dac53c17c250,Full-time,2019,NAP,0.0,B,,90.0,80.0,100.0,100.0,100.0,60.0,54.0,60.0,24.0,30.0,0.0,4,4,,49.0,240.0,3258.2202833333336,84.0,51.0,30.0,,,High (80-100%),Medium (21-60 days),30-60 credits
89cc0f47e391,1,Dropout,1d0ebea552eb,Full-time,2015,NAP,0.0,B,,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4,4,,,,,,,,,,Low (0-40%),,<30 credits
89cc2afc59ee,0,Stayed,41e521adf8ae,Full-time,2019,NAP,1.0,A,,100.0,100.0,100.0,100.0,55.55555555555556,46.5,46.5,46.5,22.5,24.0,0.0,3,3,,,,,,138.0,,,,High (80-100%),,30-60 credits
89cfa19306bd,0,Stayed,5ec1a0c99d42,Full-time,2019,NAP,0.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,30.0,21.0,0.0,4,4,,30.0,200.0,1483.4540333333334,40.0,83.0,8.0,,,High (80-100%),Medium (21-60 days),30-60 credits
89d176fbcf6d,0,Stayed,210e3b160c35,Full-time,2019,NAP,1.0,B,,85.0,80.0,88.0,100.0,100.0,60.0,51.0,51.0,18.0,24.0,0.0,3,3,,13.0,49.0,812.0083166666667,21.0,136.0,7.0,,,High (80-100%),Low (1-20 days),30-60 credits
89d5c5c0255b,0,Stayed,fa66df2f99ce,Full-time,,,1.0,B,,91.67,83.33,100.0,,,60.0,55.0,55.0,25.0,30.0,0.0,1,1,,,,,,70.0,,,,High (80-100%),,30-60 credits
89d6c40c603c,0,Stayed,be47addbcb8f,Full-time,2020,NAP,1.0,A,,78.26,37.5,100.0,75.0,100.0,69.0,54.0,54.0,9.0,30.0,0.0,2,3,,32.0,195.0,1941.59085,48.0,24.0,25.0,,,Good (60-80%),Medium (21-60 days),60-90 credits
89dd09752b3d,0,Stayed,0a5b046d07f6,Full-time,2022,NAP,1.0,A,,30.0,20.0,40.0,,,60.0,18.0,18.0,6.0,12.0,0.0,1,1,,16.0,206.0,1174.1411833333334,29.0,98.0,11.0,,,Low (0-40%),Low (1-20 days),30-60 credits
89dd7871182d,0,Stayed,f57e5cb1f453,Full-time,2021,NLE,1.0,B,,70.0,55.0,85.0,100.0,,60.0,42.0,42.0,16.5,25.5,0.0,2,2,,23.0,165.0,2197.8908833333335,39.0,103.0,18.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
89df17242d5f,0,Stayed,24fae883d5ce,Full-time,,,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,28.5,31.5,0.0,1,1,,,,,,154.0,,,,High (80-100%),,30-60 credits
89df767eb7f0,0,Stayed,a512db2741cd,Full-time,2021,NAP,1.0,B,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,28.5,31.5,0.0,2,2,,62.0,624.0,6134.115883333334,158.0,138.0,45.0,,,High (80-100%),High (60+ days),30-60 credits
89df991a856b,0,Stayed,d6f0c71ef0c8,Full-time,2021,NAP,1.0,A,,58.14,,58.14,57.49999999999999,,64.5,37.5,37.5,0.0,19.5,0.0,1,2,,41.0,275.0,2146.1990166666665,60.0,135.0,19.0,,,Medium (40-60%),Medium (21-60 days),60-90 credits
89e3ec5c0b1a,0,Stayed,2c7d5490e605,Full-time,2020,NAP,1.0,B,,47.43,16.54,78.57,100.0,100.0,126.5,60.0,60.0,10.5,49.5,0.0,3,4,,30.0,78.0,1259.08985,34.0,59.0,16.0,,,Medium (40-60%),Medium (21-60 days),90+ credits
89e8fdc02715,0,Stayed,5ec1a0c99d42,Full-time,2021,NAP,1.0,B,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,6.0,9.0,0.0,2,2,,11.0,92.0,714.2131666666667,14.0,,8.0,,,High (80-100%),Low (1-20 days),30-60 credits
89f128cf2c09,0,Stayed,620c9c332101,Full-time,2021,NRO,1.0,A,,51.28,80.0,21.05,88.88888888888889,,58.5,30.0,30.0,24.0,6.0,0.0,1,3,,18.0,107.0,1602.2269000000001,32.0,92.0,12.0,,,Medium (40-60%),Low (1-20 days),30-60 credits
89f4826fcd26,0,Stayed,d6f0c71ef0c8,Full-time,2020,NAP,1.0,B,,90.48,100.0,80.95,100.0,100.0,63.0,57.0,63.0,31.5,25.5,0.0,3,4,,45.0,481.0,2687.6274,78.0,114.0,23.0,,,High (80-100%),Medium (21-60 days),60-90 credits
89f734b6a1ff,0,Stayed,f57e5cb1f453,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,28.5,31.5,0.0,3,3,,52.0,335.0,3203.2269333333334,82.0,133.0,26.0,,,High (80-100%),Medium (21-60 days),30-60 credits
89fb3c550632,0,Stayed,ec2e990b934d,Full-time,2019,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,24.0,24.0,0.0,4,4,,52.0,311.0,3959.486216666667,100.0,118.0,33.0,,,High (80-100%),Medium (21-60 days),30-60 credits
